Name,Url,PaperCount,AuthorContribution
Rod McCall,https://dl.acm.org/profile/81327490465,1,0.25
Rebecca Allen,https://dl.acm.org/profile/81328487657,1,0.2
Jon E. Froehlich,https://dl.acm.org/profile/81331492504,1,0.16666666666666666
Sébastien George,https://dl.acm.org/profile/81330491700,1,0.2
Shaun K. Kane,https://dl.acm.org/profile/81329489903,1,0.3333333333333333
Martina Ziefle,https://dl.acm.org/profile/81328491175,1,0.5
Aurélien Tabard,https://dl.acm.org/profile/81328490759,1,0.2
John Charles Thomas,https://dl.acm.org/profile/81328490538,1,0.2
Michimasa Uematsu,https://dl.acm.org/profile/81309495844,1,0.25
Marianna Obrist,https://dl.acm.org/profile/81328489919,1,0.25
Takanori Komatsu,https://dl.acm.org/profile/81328489326,1,0.3333333333333333
Saija Maaria Lemmelä,https://dl.acm.org/profile/81328489253,1,0.25
Ponnurangam Kumaraguru,https://dl.acm.org/profile/81328489236,1,0.25
Lisa Kleinman,https://dl.acm.org/profile/81328489224,1,0.3333333333333333
Shahram Izadi,https://dl.acm.org/profile/81328488768,1,0.16666666666666666
Duncan Brumby,https://dl.acm.org/profile/81328487836,1,0.5
Yarun Luon,https://dl.acm.org/profile/81328489402,1,0.16666666666666666
Otmar Hilliges,https://dl.acm.org/profile/81309495440,1,0.2
Hamed Ketabdar,https://dl.acm.org/profile/81309495078,1,0.3333333333333333
Sven Siorpaes,https://dl.acm.org/profile/81309493827,1,0.1111111111111111
Rosalind Wright Picard,https://dl.acm.org/profile/81100496593,1,0.16666666666666666
Michael Fahrmair,https://dl.acm.org/profile/81100497012,1,0.16666666666666666
David Charles de Roure,https://dl.acm.org/profile/81100497770,1,0.125
Stefano Sanna,https://dl.acm.org/profile/81100498241,1,0.3333333333333333
Mark Nathan Billinghurst,https://dl.acm.org/profile/81100499261,1,0.2
Ian J Pitt,https://dl.acm.org/profile/81100499294,1,0.3333333333333333
Audrey Girouard,https://dl.acm.org/profile/81324489772,1,0.5
Andreas Duenser,https://dl.acm.org/profile/81324488950,1,0.3333333333333333
Xiangxu Meng,https://dl.acm.org/profile/81322501374,1,0.125
Simo Johannes Hosio,https://dl.acm.org/profile/81337490114,1,0.14285714285714285
Joe Marshall,https://dl.acm.org/profile/81331498971,1,0.125
Harry Zhang,https://dl.acm.org/profile/81332537650,1,0.25
Paul Dunphy,https://dl.acm.org/profile/81335489940,1,0.3333333333333333
James Nicholson,https://dl.acm.org/profile/81335495442,1,0.2
Geraldine Fitzpatrick,https://dl.acm.org/profile/81336489057,1,0.125
Eric E Gilbert,https://dl.acm.org/profile/81336489255,1,0.125
Olga Goussevskaia,https://dl.acm.org/profile/81336489330,1,0.3333333333333333
Steve J M Jones,https://dl.acm.org/profile/81336490151,1,0.25
Matthias Kranz,https://dl.acm.org/profile/81336490722,1,0.3333333333333333
Nitendra Rajput,https://dl.acm.org/profile/81336492342,1,0.2
Audrey Serna,https://dl.acm.org/profile/81336492974,1,0.2
Eckehard G Steinbach,https://dl.acm.org/profile/81336493139,1,0.16666666666666666
Miska M Hannuksela,https://dl.acm.org/profile/81337489470,1,0.5
Stephen Kimani,https://dl.acm.org/profile/81337490536,1,0.25
Mireia Fernandéz-Ardèvol,https://dl.acm.org/profile/81322493248,1,0.5
Jari Korhonen,https://dl.acm.org/profile/81337490673,1,0.3333333333333333
David Coyle,https://dl.acm.org/profile/81333488106,1,0.125
Michael H Leitner,https://dl.acm.org/profile/81331497408,1,0.25
Kris M Kitani,https://dl.acm.org/profile/81331496187,1,0.16666666666666666
Peter Kiefer,https://dl.acm.org/profile/81331496140,1,0.3333333333333333
Anssi Kainulainen,https://dl.acm.org/profile/81320490775,1,0.16666666666666666
Melanie Kan,https://dl.acm.org/profile/81320491582,1,0.3333333333333333
Anupriya Ankolekar,https://dl.acm.org/profile/81321488912,1,0.16666666666666666
Kristijan Mihalic,https://dl.acm.org/profile/81321495807,1,0.5
Victor Ng,https://dl.acm.org/profile/81321496534,1,0.3333333333333333
Nicholas J P Race,https://dl.acm.org/profile/81321496864,1,0.3333333333333333
Thomas Stütz,https://dl.acm.org/profile/81321498606,1,0.14285714285714285
Michael Allen Eisenberg,https://dl.acm.org/profile/81322492935,1,0.5
Scott Weiss,https://dl.acm.org/profile/81100500234,1,0.5
Giulio Mori,https://dl.acm.org/profile/81100500948,1,0.3333333333333333
Tetsuya Sakai,https://dl.acm.org/profile/81100193167,1,0.3333333333333333
Anthony J Steed,https://dl.acm.org/profile/81100501447,1,0.5
Ashweeni Kumar Beeharee,https://dl.acm.org/profile/81100441478,1,0.5
John Halloran,https://dl.acm.org/profile/81100441911,1,0.125
Owen Noel Newton Fernando,https://dl.acm.org/profile/81100444317,1,0.16666666666666666
Takeo Igarashi,https://dl.acm.org/profile/81100444444,1,0.3333333333333333
Mika Raento,https://dl.acm.org/profile/81100444618,1,0.3333333333333333
Mikael Drugge,https://dl.acm.org/profile/81100444753,1,0.3333333333333333
Matthew Alan Turk,https://dl.acm.org/profile/81100457810,1,0.25
Victor Cheung,https://dl.acm.org/profile/81100459674,1,0.5
Paul Coulton,https://dl.acm.org/profile/81100461071,1,0.16666666666666666
Jeremy Cooperstock,https://dl.acm.org/profile/81100490116,1,0.3333333333333333
Hideaki Kimata,https://dl.acm.org/profile/81100486822,1,0.16666666666666666
Heikki Särkelä,https://dl.acm.org/profile/81100485230,1,0.2
Sameer Patil,https://dl.acm.org/profile/81100485151,1,0.5
Bonnie Elizabeth John,https://dl.acm.org/profile/81100482886,1,0.2
Rosta Farzan,https://dl.acm.org/profile/81100481327,1,0.3333333333333333
Antti Salovaara,https://dl.acm.org/profile/81100551588,1,0.25
Young-sang Choi,https://dl.acm.org/profile/81100479788,1,0.25
Paul Tennent,https://dl.acm.org/profile/81100474188,1,0.2
Wai Yu,https://dl.acm.org/profile/81100471589,1,0.3333333333333333
Majella Bannon,https://dl.acm.org/profile/81100465770,1,0.16666666666666666
Momoko Nakatani,https://dl.acm.org/profile/81460652295,1,0.25
Victoria Bellotti,https://dl.acm.org/profile/81100464780,1,0.16666666666666666
Christian Licoppe,https://dl.acm.org/profile/81100462633,1,0.5
Tovi Grossman,https://dl.acm.org/profile/81100477897,1,0.3333333333333333
Mattias Östergren,https://dl.acm.org/profile/81100425309,1,0.5
Rob Van Der Haar,https://dl.acm.org/profile/81100552002,1,0.3333333333333333
Rachel Jones,https://dl.acm.org/profile/81100555985,1,0.25
Daniel Frederick Z Ucker,https://dl.acm.org/profile/81100614733,1,0.25
Brian Patrick Bailey,https://dl.acm.org/profile/81100615948,1,0.2
Marian McDonnell,https://dl.acm.org/profile/81100439569,1,0.16666666666666666
Don Porter,https://dl.acm.org/profile/81100437540,1,0.25
Russell Beale,https://dl.acm.org/profile/81100435682,1,0.2
Nina Trappe Bhatti,https://dl.acm.org/profile/81100545193,1,0.1111111111111111
David A. Forsyth,https://dl.acm.org/profile/81100502370,1,0.2
Colin Bate,https://dl.acm.org/profile/81100504567,1,0.25
Simone Diniz Junqueira Barbosa,https://dl.acm.org/profile/81100505114,1,0.5
Dmitrii Zagorodnov,https://dl.acm.org/profile/81100506854,1,0.16666666666666666
Cecilia Mascolo,https://dl.acm.org/profile/81100495716,1,0.2
Peter Messner,https://dl.acm.org/profile/81100508809,1,0.16666666666666666
António Eduardo Dias,https://dl.acm.org/profile/81100518408,1,0.3333333333333333
Barbara Jean Grosz,https://dl.acm.org/profile/81100521266,1,0.25
Scott Sherwood,https://dl.acm.org/profile/81100522350,1,0.2
Ted Selker,https://dl.acm.org/profile/81100525482,1,0.25
Woontack Woo,https://dl.acm.org/profile/81100535951,1,0.1111111111111111
ANDREAS GIRGENSOHN,https://dl.acm.org/profile/81100542604,1,0.2
Ylva Fernaeus,https://dl.acm.org/profile/81100544117,1,0.3333333333333333
Noel Murphy,https://dl.acm.org/profile/81100545298,1,0.16666666666666666
Danius T Michaelides,https://dl.acm.org/profile/81100435017,1,0.125
Talia Lavie,https://dl.acm.org/profile/81100546026,1,0.3333333333333333
Aisling Hickey,https://dl.acm.org/profile/81100548913,1,0.16666666666666666
Mona Leigh Guha,https://dl.acm.org/profile/81100549032,1,0.3333333333333333
Thanos Manesis,https://dl.acm.org/profile/81100549215,1,0.5
Naranker Dulay,https://dl.acm.org/profile/81100550751,1,0.2
Lucas Paletta,https://dl.acm.org/profile/81100511045,1,0.5
Toni Pakkanen,https://dl.acm.org/profile/81100495329,1,0.16666666666666666
Mikko J Tarkiainen,https://dl.acm.org/profile/81100492138,1,0.2
Frank Vetere,https://dl.acm.org/profile/81100490463,1,0.5
David Dearman,https://dl.acm.org/profile/81100428285,1,0.25
John D Garofalakis,https://dl.acm.org/profile/81100428597,1,0.25
William G. Griswold,https://dl.acm.org/profile/81100428731,1,0.2
Hilmi Güneş Kayacık,https://dl.acm.org/profile/81100432744,1,0.2
Peter C Wright,https://dl.acm.org/profile/81332536218,1,0.2
Hendrik Witt,https://dl.acm.org/profile/81332536116,1,0.3333333333333333
Christopher Schreiner,https://dl.acm.org/profile/81332526110,1,0.25
Elisa Oreglia,https://dl.acm.org/profile/81332519616,1,0.3333333333333333
Karrie G Karahalios,https://dl.acm.org/profile/81100150985,1,0.5
Tim Regan,https://dl.acm.org/profile/81100150736,1,0.16666666666666666
Yannis A Dimitriadis,https://dl.acm.org/profile/81100150397,1,0.14285714285714285
Sharad Jaiswal,https://dl.acm.org/profile/81100120975,1,0.5
Farzin Deravi,https://dl.acm.org/profile/81100148453,1,0.25
Amy Voida,https://dl.acm.org/profile/81100147309,1,0.25
Stephen Voida,https://dl.acm.org/profile/81100147302,1,0.14285714285714285
Gerd Kortuem,https://dl.acm.org/profile/81100146541,1,0.3333333333333333
Alan Chamberlain,https://dl.acm.org/profile/81100146006,1,0.125
Lars Erik Holmquist,https://dl.acm.org/profile/81100144729,1,0.3333333333333333
Alexandra H Weilenmann,https://dl.acm.org/profile/81100143582,1,0.5
Samir Ranjan Das,https://dl.acm.org/profile/81100148302,1,0.2
David Williams,https://dl.acm.org/profile/81337494327,1,0.14285714285714285
Paul Couderc,https://dl.acm.org/profile/81100425009,1,0.3333333333333333
Maria Normark,https://dl.acm.org/profile/81100425412,1,0.14285714285714285
Andrew J Maunder,https://dl.acm.org/profile/81315490340,1,0.3333333333333333
Thomas Pietrzak,https://dl.acm.org/profile/81316490016,1,0.2
Peter Barrie,https://dl.acm.org/profile/81317491140,1,0.25
D. Preuveneers,https://dl.acm.org/profile/81317499472,1,0.5
Peng Song,https://dl.acm.org/profile/81317500469,1,0.2
Timothy Youngjin Sohn,https://dl.acm.org/profile/81317500764,1,0.3333333333333333
Jérôme Descos,https://dl.acm.org/profile/81318488161,1,0.2
Matthias Krauß,https://dl.acm.org/profile/81318489361,1,0.5
Toshiki Iso,https://dl.acm.org/profile/81318489608,1,0.5
Dennis Krannich,https://dl.acm.org/profile/81318489929,1,0.5
Richard Martin,https://dl.acm.org/profile/81318490213,1,0.5
Chao Li,https://dl.acm.org/profile/81318490343,1,0.5
Mika Luimula,https://dl.acm.org/profile/81318490550,1,0.3333333333333333
Timo Partala,https://dl.acm.org/profile/81318490658,1,0.3333333333333333
Massimo Zancanaro,https://dl.acm.org/profile/81100153077,1,0.2
Divya Lalitha Ramachandran,https://dl.acm.org/profile/81100153501,1,0.25
Susumu Kunifuji,https://dl.acm.org/profile/81100154946,1,0.5
Gaetano Borriello,https://dl.acm.org/profile/81100123081,1,0.2
Mark J Weal,https://dl.acm.org/profile/81100194764,1,0.125
Dorée Duncan Seligmann,https://dl.acm.org/profile/81100194989,1,0.25
Lisa Anthony,https://dl.acm.org/profile/81100196272,1,0.3333333333333333
Ingrid Mulder,https://dl.acm.org/profile/81100196811,1,0.5
Marion Walton,https://dl.acm.org/profile/81100198438,1,0.25
Xavier Amatriain,https://dl.acm.org/profile/81100199393,1,0.3333333333333333
Volker Roth,https://dl.acm.org/profile/81100200759,1,0.5
Jennifer A Healey,https://dl.acm.org/profile/81100203125,1,0.2
Jeppe Komulainen,https://dl.acm.org/profile/81100185621,1,0.2
Robert C. Miller,https://dl.acm.org/profile/81100162232,1,0.5
Jerry Alan Fails,https://dl.acm.org/profile/81100158845,1,0.3333333333333333
Michael Harville,https://dl.acm.org/profile/81100158305,1,0.1111111111111111
Henar Muñoz Frutos,https://dl.acm.org/profile/81100122993,1,0.14285714285714285
Krzysztof Pietroszek,https://dl.acm.org/profile/81100126357,1,0.5
Elizabeth F. Churchill,https://dl.acm.org/profile/81100143170,1,0.5
Martin Böcker,https://dl.acm.org/profile/81100129456,1,0.14285714285714285
Jennifer G Sheridan,https://dl.acm.org/profile/81100130517,1,0.125
Laurent Grisoni,https://dl.acm.org/profile/81100131444,1,0.3333333333333333
Debin Gao,https://dl.acm.org/profile/81100132135,1,0.25
J Tanaka,https://dl.acm.org/profile/81100132328,1,0.3333333333333333
Markus Mayer,https://dl.acm.org/profile/81100132979,1,0.2
Mark McNally,https://dl.acm.org/profile/81100134137,1,0.16666666666666666
Patrick M Baudisch,https://dl.acm.org/profile/81100137268,1,0.25
Christa Sommerer,https://dl.acm.org/profile/81100137646,1,0.25
Martin D Flintham,https://dl.acm.org/profile/81100138797,1,0.125
Martin Tomitsch,https://dl.acm.org/profile/81100138830,1,0.16666666666666666
Simon Harper,https://dl.acm.org/profile/81100139139,1,0.125
James Anthony Fogarty,https://dl.acm.org/profile/81100142271,1,0.25
Cynthia Kuo,https://dl.acm.org/profile/81315489796,1,0.2
Ed Peebles,https://dl.acm.org/profile/81318490731,1,0.25
Pekka Parhi,https://dl.acm.org/profile/81318491160,1,0.3333333333333333
Richard Atterer,https://dl.acm.org/profile/81314481260,1,0.25
Eric Laurier,https://dl.acm.org/profile/81311481302,1,0.25
Katarina Segerståhl,https://dl.acm.org/profile/81311482562,1,0.25
Hiroyuki Manabe,https://dl.acm.org/profile/81311482851,1,0.5
Elina Vartiainen,https://dl.acm.org/profile/81311483189,1,0.2
Johan Kildal,https://dl.acm.org/profile/81311483401,1,0.3333333333333333
Jonas Landgren,https://dl.acm.org/profile/81311484289,1,0.5
Lalatendu Satpathy,https://dl.acm.org/profile/81311484502,1,0.2
Fernando Flores-Mangas,https://dl.acm.org/profile/81311484759,1,0.5
Joyce S R Yee,https://dl.acm.org/profile/81311485046,1,0.3333333333333333
Duncan A. Rowland,https://dl.acm.org/profile/81311485174,1,0.125
Akseli Anttila,https://dl.acm.org/profile/81311485577,1,0.3333333333333333
Simone Braun,https://dl.acm.org/profile/81312485363,1,0.5
C. Ardito,https://dl.acm.org/profile/81314481061,1,0.25
Bret Harsham,https://dl.acm.org/profile/81310492522,1,0.25
Erika Reponen,https://dl.acm.org/profile/81314494605,1,0.3333333333333333
Ryuuki Sakamoto,https://dl.acm.org/profile/81319500799,1,0.25
Daniel Schreiber,https://dl.acm.org/profile/81319501040,1,0.3333333333333333
Nicholas Yee,https://dl.acm.org/profile/81319504922,1,0.16666666666666666
Kouta Minamizawa,https://dl.acm.org/profile/81331499667,1,0.5
Fang Wu,https://dl.acm.org/profile/81331506813,1,0.16666666666666666
Stewart Worrall,https://dl.acm.org/profile/81331507054,1,0.16666666666666666
Kim Xu,https://dl.acm.org/profile/81331507253,1,0.25
Xiangkui Yao,https://dl.acm.org/profile/81331507389,1,1.0
Fouad Shoie Alallah,https://dl.acm.org/profile/81332487957,1,0.16666666666666666
James D Hollan,https://dl.acm.org/profile/81332504463,1,0.2
Steven Paul Levi,https://dl.acm.org/profile/81332512006,1,0.09090909090909091
Michael Muller,https://dl.acm.org/profile/81332517372,1,0.25
Neil Keith O'Hare,https://dl.acm.org/profile/81332519337,1,0.16666666666666666
John Vines,https://dl.acm.org/profile/81310491267,1,0.16666666666666666
Feng Liu,https://dl.acm.org/profile/81310489042,1,0.3333333333333333
Ossi Saukko,https://dl.acm.org/profile/81318491379,1,0.3333333333333333
Lars Bo Larsen,https://dl.acm.org/profile/81319495726,1,0.25
Maximilian Schwalm,https://dl.acm.org/profile/81318491568,1,0.2
Kirsten Sadler,https://dl.acm.org/profile/81318491661,1,0.3333333333333333
Tim Schwartz,https://dl.acm.org/profile/81318491718,1,0.2
Vinod Kumar M. V.,https://dl.acm.org/profile/81318492351,1,0.3333333333333333
Pietro Zanarini,https://dl.acm.org/profile/81318492631,1,0.3333333333333333
Mario Di Francesco,https://dl.acm.org/profile/81318493712,1,0.3333333333333333
Aidan Kehoe,https://dl.acm.org/profile/81318498356,1,0.3333333333333333
Cheesiang Ang,https://dl.acm.org/profile/81319487778,1,0.25
Will Bamford,https://dl.acm.org/profile/81319488048,1,0.16666666666666666
John Bowes,https://dl.acm.org/profile/81319488727,1,0.25
Olivier Chapuis,https://dl.acm.org/profile/81319489300,1,0.25
Melody Moore Jackson,https://dl.acm.org/profile/81319493907,1,0.125
Dynal Patel,https://dl.acm.org/profile/81318491008,1,0.25
Wolf Kienzle,https://dl.acm.org/profile/81315489649,1,0.5
Kari Pihkala,https://dl.acm.org/profile/81310487779,1,0.2
Petri Piippo,https://dl.acm.org/profile/81314491586,1,0.2
Thibault Candebat,https://dl.acm.org/profile/81309497582,1,0.3333333333333333
Cameron Ross Dunne,https://dl.acm.org/profile/81309503355,1,0.3333333333333333
Michael Welsman-Dinelle,https://dl.acm.org/profile/81309503683,1,0.25
Kristin Vadas Marsicano,https://dl.acm.org/profile/81309505582,1,0.2
George Saslis-Lagoudakis,https://dl.acm.org/profile/81309507761,1,0.125
Leah Buechley,https://dl.acm.org/profile/81309510031,1,0.5
Anders Henrysson,https://dl.acm.org/profile/81309511102,1,0.3333333333333333
Jason Wither,https://dl.acm.org/profile/81309511571,1,0.25
Thorsten Karrer,https://dl.acm.org/profile/81310482207,1,0.25
Lars Brenna,https://dl.acm.org/profile/81310485151,1,0.16666666666666666
Ismo Alakärppä,https://dl.acm.org/profile/81310485181,1,0.25
Zigor Salvador,https://dl.acm.org/profile/81310485294,1,0.25
Jochen Kerdels,https://dl.acm.org/profile/81460655438,1,0.16666666666666666
Kharsim Al Mosawi,https://dl.acm.org/profile/81351608196,1,0.16666666666666666
Huahai Yang,https://dl.acm.org/profile/81460651350,1,0.25
Kongqiao Wang,https://dl.acm.org/profile/81350574173,1,0.25
Annie Ha,https://dl.acm.org/profile/81351601522,1,0.2
Kazuki Takashima,https://dl.acm.org/profile/81351601788,1,0.3333333333333333
Ginna Ng,https://dl.acm.org/profile/81351602075,1,0.2
Maiju Markova,https://dl.acm.org/profile/81351602418,1,0.2
Shaleen Deo,https://dl.acm.org/profile/81351602635,1,0.2
Simon Garrod,https://dl.acm.org/profile/81351595186,1,0.2
Yang Li,https://dl.acm.org/profile/81350580013,1,0.5
Matthew Kay,https://dl.acm.org/profile/81350579902,1,0.125
Federico Casalegno,https://dl.acm.org/profile/81350579552,1,0.16666666666666666
Flaithrí Neff,https://dl.acm.org/profile/81338490070,1,0.3333333333333333
Julie Maitland,https://dl.acm.org/profile/81338490077,1,0.14285714285714285
Nava Tintarev,https://dl.acm.org/profile/81338491666,1,0.3333333333333333
Heikki Ailisto,https://dl.acm.org/profile/81339487717,1,0.16666666666666666
Maria Vicente A Bonto-Kane,https://dl.acm.org/profile/81339490961,1,1.0
Guy A Dumont,https://dl.acm.org/profile/81339497710,1,0.2
Galen C. Hunt,https://dl.acm.org/profile/81339506052,1,0.09090909090909091
Marc Roper,https://dl.acm.org/profile/81339525369,1,0.3333333333333333
Wookho Son,https://dl.acm.org/profile/81339529755,1,0.3333333333333333
Veikko Surakka,https://dl.acm.org/profile/81339531194,1,0.2
Khai Nhut Truong,https://dl.acm.org/profile/81339532748,1,0.2
Jean Pierre Chevallet,https://dl.acm.org/profile/81340488349,1,0.16666666666666666
Georg Groh,https://dl.acm.org/profile/81340489203,1,0.5
Christian Behrens,https://dl.acm.org/profile/81341488258,1,0.25
Andrew D Calway,https://dl.acm.org/profile/81341488790,1,0.16666666666666666
Hyojeong Shin,https://dl.acm.org/profile/81341496666,1,0.14285714285714285
Eran Toch,https://dl.acm.org/profile/81341497538,1,0.25
Panos Markopoulos,https://dl.acm.org/profile/81350577812,1,0.16666666666666666
Gábor Szabó,https://dl.acm.org/profile/81350575425,1,0.16666666666666666
Sun-young Park,https://dl.acm.org/profile/81350574568,1,0.2
Andrew Ramsay,https://dl.acm.org/profile/81351601060,1,0.2
Soren Larsen,https://dl.acm.org/profile/81351599135,1,0.25
Elke Beck,https://dl.acm.org/profile/81351598586,1,0.25
Jussi Huhtala,https://dl.acm.org/profile/81350586422,1,0.25
Tae (Tom) Oh,https://dl.acm.org/profile/81414603980,1,0.16666666666666666
Gesche Joost,https://dl.acm.org/profile/81414600718,1,0.2
Chris Bevan,https://dl.acm.org/profile/81414600496,1,0.16666666666666666
Daniela Wurhofer,https://dl.acm.org/profile/81414618872,1,0.25
Elke den Ouden,https://dl.acm.org/profile/81371595747,1,0.3333333333333333
Nikhil Welankar,https://dl.acm.org/profile/81371595675,1,0.2
Fredrik Bostrom,https://dl.acm.org/profile/81371595071,1,0.14285714285714285
Nakhoon Baek,https://dl.acm.org/profile/81350582599,1,0.2
Hajime Nakamura,https://dl.acm.org/profile/81350582850,1,0.25
Sarah Diefenbach,https://dl.acm.org/profile/81350583472,1,0.125
Jani Lylykangas,https://dl.acm.org/profile/81350584456,1,0.16666666666666666
Danielle Lottridge,https://dl.acm.org/profile/81350585336,1,0.14285714285714285
Dominique Guinard,https://dl.acm.org/profile/81350585958,1,0.3333333333333333
Steve Pomeroy,https://dl.acm.org/profile/81350587229,1,0.16666666666666666
Melissa Jackson,https://dl.acm.org/profile/81351597896,1,0.2
Fabian Hemmert,https://dl.acm.org/profile/81350587410,1,0.2
Ohad Inbar,https://dl.acm.org/profile/81350599237,1,0.3333333333333333
Noam Ben-Asher,https://dl.acm.org/profile/81350605810,1,0.16666666666666666
Tuomo Kivinen,https://dl.acm.org/profile/81351592672,1,0.25
Angela Qian,https://dl.acm.org/profile/81351592923,1,0.3333333333333333
Dorit Mielke,https://dl.acm.org/profile/81351594089,1,0.25
Jörn Hurtienne,https://dl.acm.org/profile/81350580284,1,0.5
Matthias Baldauf,https://dl.acm.org/profile/81351594098,1,0.3333333333333333
Jyri Virtanen,https://dl.acm.org/profile/81351595190,1,0.2
Hyunchan Sung,https://dl.acm.org/profile/81351595598,1,0.2
Timo Pekka Viljamaa,https://dl.acm.org/profile/81351595647,1,0.3333333333333333
Bojan Musizza,https://dl.acm.org/profile/81351596165,1,0.2
Julie A Jacko,https://dl.acm.org/profile/81351597151,1,0.2
Rock Leung,https://dl.acm.org/profile/81350574362,1,0.14285714285714285
Jody Johnston,https://dl.acm.org/profile/81350572012,1,0.5
Ole B Jensen,https://dl.acm.org/profile/81414607864,1,0.25
Arto Wallin,https://dl.acm.org/profile/81351604130,1,0.16666666666666666
Yuri Ahn,https://dl.acm.org/profile/81371593765,1,0.2
Youngseok Cho,https://dl.acm.org/profile/81371593788,1,0.25
Yilun You,https://dl.acm.org/profile/81371593840,1,0.16666666666666666
Keith J Oliver,https://dl.acm.org/profile/81371593844,1,0.5
Privender Saini,https://dl.acm.org/profile/81371593918,1,0.3333333333333333
Sungmoo Hong,https://dl.acm.org/profile/81371594529,1,0.2
Roger Holmes,https://dl.acm.org/profile/81371594622,1,0.3333333333333333
Marion Walker,https://dl.acm.org/profile/81371594749,1,0.16666666666666666
KuanTing Liu,https://dl.acm.org/profile/81371594771,1,0.5
Jaehyun Park,https://dl.acm.org/profile/81371592788,1,0.25
Philip T Kortum,https://dl.acm.org/profile/81361608063,1,0.2
Taiwoo Park,https://dl.acm.org/profile/81361606456,1,0.14285714285714285
Jiayang Liu,https://dl.acm.org/profile/81361604189,1,0.25
Stephan K W Schwarz,https://dl.acm.org/profile/81351605594,1,0.2
Abd Ur Rehman Mustafa,https://dl.acm.org/profile/81351605906,1,0.16666666666666666
G H (Henri) Ter Hofte,https://dl.acm.org/profile/81351606175,1,1.0
Peter Strassl,https://dl.acm.org/profile/81351606327,1,0.2
Juha Häikiö,https://dl.acm.org/profile/81351606339,1,0.16666666666666666
Merja Haveri,https://dl.acm.org/profile/81351606466,1,0.2
Simon Rubens,https://dl.acm.org/profile/81351606550,1,0.16666666666666666
Imiyage Janaka Prasad Wijesena,https://dl.acm.org/profile/81351606716,1,0.16666666666666666
Bernhard Ferro,https://dl.acm.org/profile/81351607008,1,0.2
Guido M Te Brake,https://dl.acm.org/profile/81351607286,1,0.25
Virpi Oksman,https://dl.acm.org/profile/81351607305,1,0.25
Stephan Hamacher,https://dl.acm.org/profile/81351607321,1,0.25
Anne-Katrin Barthoff,https://dl.acm.org/profile/81351607365,1,0.16666666666666666
Leonard M Ah Kun,https://dl.acm.org/profile/81351607502,1,0.5
Markus Haarländer,https://dl.acm.org/profile/81351607587,1,0.1111111111111111
Tua Huomo,https://dl.acm.org/profile/81351607970,1,0.16666666666666666
Youngwoo Yoon,https://dl.acm.org/profile/81371593645,1,0.2
Naveen Bagalkot,https://dl.acm.org/profile/81371593570,1,0.2
Eiji Hayashi,https://dl.acm.org/profile/81371593190,1,0.2
Daniel J Liebling,https://dl.acm.org/profile/81363605125,1,0.16666666666666666
Anja B Naumann,https://dl.acm.org/profile/81350571780,1,0.16666666666666666
Sean Gustafson,https://dl.acm.org/profile/81350569912,1,0.25
Peter Wolkerstorfer,https://dl.acm.org/profile/81350569807,1,0.25
Maxine Glancy,https://dl.acm.org/profile/81344491064,1,0.2
Harri Oinas-Kukkonen,https://dl.acm.org/profile/81343501961,1,0.25
Mattias Rost,https://dl.acm.org/profile/81342509680,1,0.3333333333333333
John Dowell,https://dl.acm.org/profile/81342493285,1,0.25
André Dória,https://dl.acm.org/profile/81350569965,1,0.14285714285714285
Clayton W Shepard,https://dl.acm.org/profile/81440613401,1,0.2
Nathan Adams,https://dl.acm.org/profile/81351604675,1,0.2
Aekyung Oh,https://dl.acm.org/profile/81351605299,1,0.2
Leonardo Ramirez,https://dl.acm.org/profile/81363601116,1,0.25
Niklas Kirschnick,https://dl.acm.org/profile/81363603985,1,0.16666666666666666
Ioannis Arapakis,https://dl.acm.org/profile/81363606440,1,0.3333333333333333
Gemma Davies,https://dl.acm.org/profile/81371593090,1,0.16666666666666666
Ashvin Goel,https://dl.acm.org/profile/81367590708,1,0.2
Morten Højfeldt Rasmussen,https://dl.acm.org/profile/81367597973,1,0.25
Suresh Singh,https://dl.acm.org/profile/81371590802,1,0.25
Nic P Lyons,https://dl.acm.org/profile/81371591144,1,0.1111111111111111
Mari Tiainen,https://dl.acm.org/profile/81371591295,1,0.16666666666666666
Suleman Shahid,https://dl.acm.org/profile/81371591550,1,0.16666666666666666
Alex Glasman,https://dl.acm.org/profile/81371591551,1,0.3333333333333333
Colin Pooley,https://dl.acm.org/profile/81371592011,1,0.16666666666666666
Nanja J J M Smets,https://dl.acm.org/profile/81371592193,1,0.25
Cheeboon Tan,https://dl.acm.org/profile/81371592298,1,0.3333333333333333
Yunmaw Cheng,https://dl.acm.org/profile/81363596541,1,0.3333333333333333
Karin Leichtenstern,https://dl.acm.org/profile/81371592604,1,0.5
Riyaj Sheikh,https://dl.acm.org/profile/81371592889,1,0.2
Bruno Dumas,https://dl.acm.org/profile/81414603998,1,0.3333333333333333
Anne Roudaut,https://dl.acm.org/profile/81414614562,1,0.2
Daniel McDonald,https://dl.acm.org/profile/81460651186,1,0.14285714285714285
Stuart A Taylor,https://dl.acm.org/profile/81381590706,1,0.5
Shinichi Takahashi,https://dl.acm.org/profile/81381597856,1,0.2
"Lee, Sung-Ju",https://dl.acm.org/profile/81381593966,1,0.16666666666666666
Thomas Muggler,https://dl.acm.org/profile/81371595771,1,0.3333333333333333
Roger Andersson Reimer,https://dl.acm.org/profile/81371595792,1,0.5
